area_code,measure_a,measure_b
E02002704,91.9,16.25885393
E02002705,87.1,12.9749142
E02002706,86.7,13.34718379
E02002707,88.4,5.661120321
E02002708,90.5,11.60478818
E02002709,92.6,12.18177279
E02002710,91.2,7.447538209
E02002711,93.1,3.670075621
E02002712,91.8,14.06455099
E02002714,90.2,16.70242954
E02002715,93.2,3.954532095
E02002716,90.8,14.83762826
E02002717,88.4,16.31869805
E02002718,93.1,3.594847722
E02002719,91.4,10.25318892
E02002720,92.1,7.038934402
E02002721,90.3,17.74696515
E02002722,86.3,40.54977546
E02002723,77.4,20.49107587
E02002724,76.2,30.87211621
E02002725,92.1,11.21428645
E02002726,80.5,29.54148368
E02002727,67.2,77.13605627
E02002728,70,58.36743892
E02002729,85.9,27.7337002
E02002730,75.1,51.70209306
E02002731,70,58.65864467
E02002732,90.4,10.8064109
E02002733,82.7,28.5266922
E02002734,84.1,23.0910594
E02002735,83.3,33.99660371
E02002736,68.6,56.72170331
E02002737,84.9,23.86550424
E02002738,84.7,21.12286887
E02002739,84.3,30.2310916
E02002740,80.7,41.29816004
E02002741,82.9,24.55890041
E02002742,87.3,16.97542895
E02002743,87.7,26.88163496
E02002744,74.3,64.06585489
E02002745,91.1,12.50795939
E02002746,89.1,11.3724423
E02002747,90,7.515826312
E02002748,91.9,12.3676468
E02002749,88.5,20.71051105
E02002750,90.1,14.80205351
E02002751,89,19.55123531
E02002752,86.6,19.11840029
E02002753,88.8,17.03729706
E02002754,88,18.7423845
E02002755,66.9,31.5820983
E02002756,56.6,45.54163862
E02002757,80.8,15.40721402
E02002758,78.8,30.67131095
E02002759,90.1,19.16519766
E02002760,86.1,25.86801966
E02002761,90.9,13.45066066
E02002762,83.2,27.42271253
E02002763,81.4,37.65618749
E02002764,76.9,45.25736698
E02002765,83.2,29.82530158
E02002766,87.1,15.02215895
E02002767,90.9,9.625144818
E02002768,89.9,11.39408905
E02002769,92.1,11.34508589
E02002770,90.5,16.72678354
E02002771,90.7,10.83227142
E02002772,91.7,4.744176149
E02002773,93.4,6.860514515
E02002774,93.4,3.685463431
E02002775,89.4,17.01507133
E02002776,90.2,8.845113464
E02002777,87.8,7.174578492
E02002778,85.8,7.17751495
E02002779,89.3,10.04689239
E02002780,77.9,24.69383863
E02002781,78,15.86719015
E02002782,91.5,5.722815958
E02002783,88.2,11.73010514
E02002784,72.8,20.82584755
E02002785,87.3,6.087926414
E02002786,77.5,15.54742792
E02002787,86.2,17.80640667
E02002788,84.1,9.396228826
E02002789,80.9,29.93924076
E02002790,77.5,9.958015258
E02002791,93.4,3.348796101
E02002792,89.5,7.331219803
E02002793,88.1,12.22381466
E02002794,76.5,5.353419434
E02002795,92.6,4.57088341
E02002796,91.7,5.602135688
E02002797,91,4.449545968
E02002798,90.2,5.938420861
E02002799,80.9,28.25632289
E02002800,86.6,11.19314401
E02002801,85.7,21.32337926
E02002802,76.1,48.01028977
E02002803,70.8,29.90665953
E02002804,82.5,29.14998956
E02002805,91.2,6.749331635
E02002806,69.2,30.15554281
E02002807,85,25.32588253
E02002808,59.9,37.66986542
E02002809,86.1,26.08163755
E02002810,89.8,6.729064931
E02002811,54.1,48.42786327
E02002812,82.6,19.72529405
E02002813,53.9,51.68578621
E02002814,90.1,7.605123002
E02002815,57.9,39.20445511
E02002816,83.6,8.842103756
E02002817,84.9,11.36099969
E02002818,63.9,39.12467261
E02002819,80.4,26.26269554
E02002820,77.2,34.33428361
E02002821,66.8,48.91556831
E02002822,80.4,19.38074752
E02002823,85.3,30.16999973
E02002824,73.8,37.07783828
E02002825,86.8,16.87441868
E02002826,87.3,11.54752914
E02002827,74.9,28.74674574
E02002828,81.8,19.75725839
E02002829,70.3,47.16839361
E02002830,70.3,39.97034858
E02002831,80.2,25.98484722
E02002832,81.5,30.69451579
E02002833,81.5,26.56923112
E02002834,73.7,17.00004358
E02002835,75.9,18.15396197
E02002836,84,26.90183538
E02002837,74.8,43.01505853
E02002838,70.8,55.53145007
E02002839,79.3,25.06524545
E02002842,57.9,35.17253772
E02002843,77.8,31.50227971
E02002844,72.1,40.95198551
E02002845,73.1,32.70986996
E02002846,82.9,17.3483512
E02002847,74,23.48888283
E02002848,66.6,34.55918757
E02002849,56.9,28.83039688
E02002851,81.5,14.58257414
E02002852,68.4,60.76490222
E02002853,67.3,20.81494081
E02002854,68.3,43.01954707
E02002855,62.1,23.92217517
E02002856,70.7,13.65224171
E02002857,70.6,34.36919796
E02002858,86.2,7.589316824
E02002860,80.1,25.50483246
E02002861,70.1,60.497585
E02002862,73.7,49.7936809
E02002863,88.8,10.82059583
E02002864,91.3,8.91927658
E02002865,88.5,5.732196199
E02002866,93.1,7.56940667
E02002867,89,9.810832423
E02002868,80.7,22.07451084
E02002869,69.1,57.36290207
E02002871,79.4,32.61511492
E02002872,71.3,49.18922723
E02002873,67.7,37.60133765
E02002874,69.7,31.98610605
E02002875,69.5,36.86076161
E02002876,74.2,32.3554156
E02002877,81.7,20.82935883
E02002878,61.7,58.47459543
E02002879,69.1,28.2523735
E02002880,64.6,50.70042281
E02002881,71.4,47.13079955
E02002882,76.4,28.65857225
E02002883,70.3,37.88607022
E02002884,61.2,38.81478554
E02002885,51.7,50.53192281
E02002886,70.8,28.32658316
E02002887,75.7,49.50393675
E02002888,63.9,51.20043524
E02002889,62.7,33.27853155
E02002890,59.8,39.03303832
E02002891,76.7,28.69875215
E02002892,72.4,42.11677596
E02002893,53,32.33865431
E02002894,81.4,11.4205055
E02002895,68.8,17.19297956
E02002896,64.3,45.83320092
E02002897,85.2,10.29205702
E02002898,65.9,17.92650663
E02002899,65.4,20.8851118
E02002901,85.6,19.02548096
E02002902,78.1,32.71950291
E02002903,78.6,38.95696911
E02002904,78.1,35.78273635
E02002905,92.4,17.66885864
E02002906,86.8,24.49823154
E02002907,85.9,29.62364152
E02002908,91.3,19.44282658
E02002909,89.8,21.95132097
E02002910,88.9,21.98853433
E02002911,92,15.52934225
E02002912,85.9,11.82645779
E02002913,90.5,14.45044557
E02002914,85.7,15.11071692
E02002915,88.9,11.67763638
E02002916,78.5,22.68021623
E02002917,83,14.19114378
E02002918,90.9,6.970613001
E02002919,83,25.89930254
E02002920,88.5,12.47141006
E02002921,78.6,37.91998576
E02002922,89.3,17.43179416
E02002923,88.6,13.37480597
E02002924,89.4,20.07435077
E02002925,87.4,19.99700955
E02002926,85,17.68147203
E02002927,88.6,18.33380842
E02002928,89.9,10.97939627
E02002929,87.1,10.50481416
E02002930,88.2,12.13586226
E02002931,88.9,8.108476542
E02002932,77.6,31.14496321
E02002933,88.6,13.81379873
E02002934,82.4,17.58342052
E02002935,81.6,22.15003629
E02002936,73.6,27.90131143
E02002937,89.7,14.80700117
E02002938,71.8,32.53899237
E02002939,81.9,24.76719363
E02002940,85.2,24.25939025
E02002941,84,26.27567227
E02002942,85.8,7.182424626
E02002943,83.8,16.78339647
E02002944,76.5,49.1870296
E02002945,73.1,28.04775567
E02002946,83.8,24.61635908
E02002947,74.5,41.77292657
E02002948,72.3,54.24211798
E02002949,84.3,30.96158433
E02002950,73.8,45.18790401
E02002951,88.6,24.3503866
E02002952,83.5,33.10640914
E02002953,83.7,39.24449414
E02002954,83.2,36.08623686
E02002955,70.5,44.00396226
E02002956,80.6,39.20982419
E02002957,91.1,13.18283193
E02002958,83.4,30.53397144
E02002959,73.2,48.56322047
E02002960,87.1,23.77708815
E02002961,66.5,48.43469653
E02002962,80.5,52.64445381
E02002963,73.4,43.16724416
E02002964,86.9,31.80820693
E02002965,66,46.96709853
E02002966,64.4,33.19302351
E02002967,76.3,58.54576771
E02002968,82,21.72789611
E02002969,73.4,34.84471846
E02002970,80.4,40.4360258
E02002971,82.3,34.51935207
E02002972,83.6,41.86552519
E02002973,81.8,28.28669635
E02002974,89.8,22.24752092
E02002975,91.3,14.70255112
E02002976,86.1,28.29486867
E02002977,86.6,36.12940705
E02002978,80.8,48.33736231
E02002979,73.7,42.85820466
E02002980,90.8,13.35451301
E02002981,83.7,36.65800978
E02002982,83.1,42.93443034
E02002983,91.9,11.93627819
E02002984,92.4,9.128598025
E02002985,89.7,15.3369734
E02002986,88.9,19.75439729
E02002987,92.6,6.11324297
E02002988,86.4,7.195956016
E02002989,87,10.81043354
E02002990,79.6,8.766786155
E02002991,75.4,13.82974144
E02002992,88.6,6.217411238
E02002993,71,13.45538442
E02002994,86.7,7.845783794
E02002995,77.5,38.90693308
E02002996,69.6,4.713501074
E02002997,81.6,8.597985184
E02002998,82,12.12389685
E02002999,82.8,19.13140075
E02003000,92.4,8.278726253
E02003001,88.9,4.603587403
E02003002,83.9,15.6153286
E02003003,82.5,13.26003893
E02003004,90.3,12.50901677
E02003005,91.9,7.182333966
E02003006,86.5,14.28135624
E02003007,89.8,9.290122023
E02003008,86.9,19.20510018
E02003009,89.2,8.002902877
E02003010,89.2,13.77462415
E02003011,90.9,11.7596006
E02003012,76.2,33.40323039
E02003013,76.1,38.7244752
E02003014,71.4,44.52688292
E02003015,80.6,24.84942088
E02003016,75.3,28.92794584
E02003017,87.9,11.43763502
E02003018,81.4,25.19421782
E02003019,77.4,27.88450607
E02003020,89.9,3.958381487
E02003021,82.3,13.54155344
E02003022,92.9,4.34881898
E02003023,78.9,22.1236976
E02003024,77.7,30.71394159
E02003025,74.1,33.43147539
E02003026,86.5,6.642493058
E02003027,83.5,9.998243895
E02003028,87.4,7.506928437
E02003029,74.5,36.95158885
E02003030,73.9,26.67589792
E02003031,83.8,12.89583382
E02003032,75.3,26.09908745
E02003033,85.4,10.90649642
E02003034,66.6,35.38896733
E02003036,71.2,21.71912791
E02003037,80.1,9.190915749
E02003038,79.8,25.46131221
E02003039,77.6,31.44180104
E02003040,75.1,28.19180609
E02003041,81.5,7.759187122
E02003043,68.7,18.51834044
E02003044,84.9,16.73736585
E02003045,81.7,14.06030989
E02003046,80.9,19.71676065
E02003047,84,16.46151333
E02003048,81.5,20.6397357
E02003049,82.3,23.64170667
E02003050,78.6,29.43320566
E02003051,79.1,24.56733137
E02003052,87.5,17.34301176
E02003053,85.8,17.5479718
E02003054,83.9,23.12374669
E02003055,77.5,48.65328156
E02003056,76.8,54.55865645
E02003057,86.3,21.01031215
E02003058,82.8,30.95749957
E02003059,83.1,31.34108613
E02003060,84.6,25.51642631
E02003061,77.1,46.72386259
E02003062,76.2,59.73558547
E02003063,90.5,14.35086754
E02003064,72,68.85512969
E02003065,88.5,7.85335147
E02003066,92.9,5.39840204
E02003067,90.1,7.385841619
E02003068,88.2,10.94768603
E02003069,92.1,6.487790025
E02003070,91.5,7.137574843
E02003071,89,15.03664126
E02003072,92.6,11.16230644
E02003073,93.8,4.63544379
E02003074,90.6,9.080602885
E02003075,92.3,7.360779201
E02003076,91.3,9.954610628
E02003077,88.3,9.669284306
E02003078,89.8,14.63169852
E02003079,89.3,10.88602258
E02003080,88,20.32034962
E02003081,89.8,13.18409358
E02003082,82.3,29.05444243
E02003084,75.2,43.48221427
E02003085,76.3,55.48404235
E02003086,85.3,26.11580019
E02003087,90.6,14.61522056
E02003088,89.4,6.771045816
E02003089,84.3,28.61231414
E02003090,88.5,8.809768968
E02003091,90,11.30662876
E02003092,91.1,9.584405277
E02003093,92.5,9.990443313
E02003094,86.5,12.07877406
E02003095,90.6,8.057483811
E02003096,86.8,13.93584536
E02003097,91.3,9.072676452
E02003098,83.2,4.472196226
E02003099,88.6,14.9757769
E02003100,80.9,20.5574939
E02003101,82.1,5.329470089
E02003102,92.3,6.918206402
E02003103,86.9,13.21161436
E02003104,86.9,10.80616532
E02003105,91.2,9.324483871
E02003106,74.2,8.532013505
E02003107,77.9,13.97577309
E02003108,88.2,13.12656588
E02003109,91.9,4.356380625
E02003110,87.5,3.472134103
E02003111,89.8,8.294237241
E02003112,86.2,19.34882527
E02003113,89.2,12.54894414
E02003114,88,15.23703191
E02003115,83.6,19.86674452
E02003116,85.5,24.39769595
E02003117,85.9,17.20871136
E02003118,89.1,11.54028752
E02003119,89.1,16.23500983
E02003120,90.5,10.35222932
E02003121,92.9,5.454858907
E02003122,90.7,11.69008405
E02003123,85.9,28.51302563
E02003124,85.4,35.24139869
E02003125,86.8,35.71779695
E02003126,88.6,21.3196268
E02003127,86,36.71830361
E02003128,85.9,33.9737307
E02003129,89.9,17.57795571
E02003130,85,36.75978128
E02003131,87.7,25.6451977
E02003132,88.7,21.05899049
E02003133,89.7,20.98100986
E02003134,85,40.64898021
E02003135,88.5,39.93193205
E02003136,92.1,10.96663818
E02003137,90.4,8.66896004
E02003138,88,12.39597599
E02003139,90.7,10.18124698
E02003140,91.1,10.14725173
E02003141,82.2,33.33127876
E02003142,84.4,35.28916942
E02003143,90,14.65199949
E02003144,72.2,23.52529083
E02003145,83,26.32934437
E02003146,76.6,25.04814859
E02003147,78,52.72470277
E02003148,66.4,36.09895826
E02003149,74.4,36.3631705
E02003150,77.2,48.31755068
E02003151,92.9,10.27489293
E02003152,91.3,14.60031038
E02003153,92,11.18933546
E02003154,84.2,37.06340019
E02003155,87.7,26.76257119
E02003156,87.5,17.39026811
E02003157,80.7,40.81631904
E02003158,85.9,27.59575899
E02003159,81,34.10968815
E02003161,72.1,57.80064046
E02003163,87.2,28.98623633
E02003164,88.9,16.55590046
E02003165,88.3,21.97028788
E02003166,85.4,33.41269629
E02003167,81.7,43.84701826
E02003168,89.8,18.67719029
E02003169,92.8,11.68011411
E02003170,89,23.03204611
E02003171,89.5,23.75335286
E02003172,82.6,27.91921014
E02003173,84.9,27.1980129
E02003174,86.6,13.31148607
E02003175,83.3,15.02096404
E02003176,78.3,42.5145449
E02003177,84.2,9.139999149
E02003178,82.2,22.60236729
E02003179,81.4,30.44120541
E02003180,75.1,20.09795474
E02003181,79.5,10.65526059
E02003182,86,9.721074279
E02003183,81.3,12.57512279
E02003184,69.7,19.25428152
E02003185,84.2,18.02568071
E02003186,67.6,26.74183429
E02003187,71.8,25.81858728
E02003188,68,23.62125825
E02003189,81.6,15.26797459
E02003190,62.4,43.64191793
E02003191,88.9,9.964043515
E02003192,64.5,29.42709667
E02003194,90.7,6.06180638
E02003195,84.4,19.56166133
E02003196,92.6,3.732653842
E02003197,86.5,15.53637623
E02003198,86,16.0411797
E02003199,86.7,15.40945109
E02003200,80.3,27.05215573
E02003201,80.3,23.54738128
E02003202,80.8,15.06148261
E02003203,81.1,16.0044521
E02003204,84.2,16.98559296
E02003205,87.7,10.27136954
E02003206,84,10.74138677
E02003207,83.9,24.26924466
E02003208,78.4,21.51526912
E02003209,84.6,20.48898534
E02003210,86.9,6.819054806
E02003211,87.4,8.822835654
E02003212,90.1,10.82513562
E02003214,80.4,53.62955176
E02003215,91.8,11.25984522
E02003216,89.1,19.06103113
E02003217,84.8,25.99501281
E02003218,83.6,39.36065265
E02003219,89.6,9.279158711
E02003220,89.5,13.17948066
E02003221,82.7,29.6697714
E02003222,88,7.699793143
E02003223,81.9,16.02408751
E02003224,90.4,9.762625588
E02003225,86.1,11.40985314
E02003226,73.7,25.15580496
E02003227,79.9,47.14573089
E02003228,84.9,15.7793271
E02003229,87.2,10.9149499
E02003230,71,19.49401382
E02003231,79.7,42.12539185
E02003232,83.5,10.67356175
E02003233,83.1,26.21591521
E02003234,86.4,21.8787908
E02003235,86.7,8.059876698
E02003236,90.2,12.3799585
E02003237,90.7,10.66162392
E02003238,82.9,17.93240616
E02003239,87.5,14.06373471
E02003240,90.9,11.43350266
E02003241,86.8,23.25580832
E02003242,80.9,19.04582674
E02003243,67.1,48.26763429
E02003244,64.2,40.13948489
E02003245,60.8,47.27880474
E02003246,48.7,41.91583112
E02003247,69.2,37.88167518
E02003248,56.2,28.25534625
E02003249,63.1,33.96137757
E02003250,49.4,37.03606837
E02003251,82.4,11.47894339
E02003252,63.1,21.58898224
E02003253,69.3,28.91949216
E02003254,86.9,12.11691858
E02003255,78.6,22.00348235
E02003257,67.3,48.39043994
E02003258,81.6,9.752678956
E02003259,73.2,19.80904128
E02003260,67.4,40.38461314
E02003261,79.7,20.49049118
E02003262,69.6,29.13753394
E02003263,71.6,21.85947929
E02003264,78.5,10.20921355
E02003265,82.5,16.83714863
E02003266,69,31.93294309
E02003267,70.8,24.83823607
E02003268,68.6,25.15112963
E02003269,73,19.87205227
E02003270,73.7,20.45137687
E02003271,76.5,13.80482721
E02003272,66.4,34.46481467
E02003273,70,26.65812126
E02003274,62.2,35.96458301
E02003275,54.3,34.50694468
E02003276,58.4,29.72715008
E02003277,63.9,36.02240995
E02003278,55.6,28.80206378
E02003279,87.3,10.91541971
E02003280,82.8,22.03674779
E02003281,86.6,13.78347962
E02003282,81.7,18.59452894
E02003283,83.2,21.32982321
E02003284,80.4,24.60649125
E02003285,75.6,23.46225544
E02003286,88.8,3.960359753
E02003287,82.5,26.302639
E02003288,71.8,39.78263513
E02003289,85,8.761094842
E02003290,81.9,18.11935636
E02003291,83.2,25.08452962
E02003292,70.3,45.39071169
E02003293,70.7,34.72059684
E02003294,86.9,9.360450016
E02003295,82.2,22.85907074
E02003296,86.8,9.994048943
E02003297,82.7,19.19456531
E02003298,84.3,18.14927839
E02003299,86.4,11.39939555
E02003300,83.2,13.73235647
E02003301,74.4,25.91620461
E02003302,73.2,29.67156474
E02003303,75.1,24.62312868
E02003304,79.8,20.36862826
E02003305,82.7,16.31464862
E02003307,75.9,27.49237761
E02003308,76.4,20.09528716
E02003309,79.1,10.7984518
E02003310,65.4,24.44273119
E02003311,69.4,19.8932088
E02003312,64.1,23.66175639
E02003313,67.6,37.73153571
E02003314,84.3,27.62337099
E02003315,88.2,13.23677528
E02003316,85.2,17.84087544
E02003317,86.4,17.09927509
E02003318,88.7,11.21811316
E02003319,78.5,28.60015805
E02003320,75.7,20.17256383
E02003321,80.2,33.03371469
E02003322,65.8,36.34883463
E02003323,78.5,33.08452444
E02003324,78,24.54011421
E02003325,67,43.47860219
E02003326,77.8,28.31344124
E02003327,79.5,26.351091
E02003328,64.8,45.39838173
E02003329,72.2,28.85383276
E02003330,80.5,23.42101101
E02003331,84.2,29.02636656
E02003332,83,21.90257874
E02003333,61.6,48.70406039
E02003334,73.4,28.76693164
E02003335,67.2,43.51519573
E02003336,88.4,13.58129976
E02003337,79.5,21.70801771
E02003338,84.7,22.80762326
E02003339,86.5,15.78599221
E02003340,82.5,32.26808009
E02003341,88,12.08162457
E02003342,88.8,13.23097158
E02003343,91.3,6.454424857
E02003344,82.6,28.43412483
E02003345,88.6,9.716699123
E02003346,86.8,16.48443363
E02003347,85,11.89600929
E02003348,91.5,5.354441947
E02003349,88.7,11.99058668
E02003350,85.3,19.08416929
E02003351,85.4,15.32717026
E02003352,89.5,6.460563461
E02003353,86.7,5.037102299
E02003354,88.7,5.731760626
E02003355,79.7,18.10696431
E02003356,86.1,5.139658638
E02003357,78.6,16.31363111
E02003358,79.9,16.56960376
E02003359,84.9,10.22878249
E02003360,83.6,12.93056545
E02003361,83.3,13.87399442
E02003362,83.9,11.87575197
E02003363,88.3,3.992154635
E02003364,89.2,11.07495306
E02003365,89.3,5.844909051
E02003366,88,6.589555408
E02003367,91,12.30826957
E02003368,88.8,13.91139697
E02003369,90.8,6.245490454
E02003370,90.2,6.223556729
E02003371,91.9,4.16520103
E02003372,87.9,9.125259327
E02003373,89.8,7.421262496
E02003374,86,12.83644606
E02003375,88.6,10.37134881
E02003376,88.8,10.66947955
E02003377,88.8,10.78979565
E02003378,86.9,10.24826248
E02003379,83.9,12.66567734
E02003380,89.2,7.612714614
E02003381,89.8,7.243590297
E02003382,87.1,13.59946236
E02003383,90.2,5.438132665
E02003384,90.7,11.55168759
E02003385,82.9,14.60327162
E02003386,85.1,14.38633613
E02003387,90.3,5.912541632
E02003388,88.3,11.29671041
E02003389,88.8,6.698599237
E02003390,91.7,3.524010468
E02003391,86.5,6.115222553
E02003392,79.5,19.32982077
E02003393,87.8,8.738161327
E02003394,75.9,30.58653123
E02003395,66.4,21.14779938
E02003396,71.8,20.31433702
E02003397,82.3,25.58746827
E02003398,67,19.66645393
E02003399,62.2,24.5926256
E02003400,73.2,10.91451567
E02003401,73.1,20.7805115
E02003402,65.5,15.49244128
E02003403,80.1,26.3613167
E02003404,61.5,20.4545408
E02003405,71.2,35.59702591
E02003406,77.8,29.62611069
E02003407,74,31.19801426
E02003408,67.7,22.81663417
E02003409,78.6,19.41444157
E02003410,69,27.05417516
E02003411,73.1,25.13248407
E02003412,77.3,15.08656369
E02003413,67.2,25.84073618
E02003414,72.9,18.92529371
E02003415,64.7,30.47540692
E02003416,80.3,13.42777869
E02003417,74.3,19.61517874
E02003418,78.1,22.25710452
E02003419,78.1,22.06139202
E02003420,70.2,25.41446819
E02003421,87.9,6.593194791
E02003422,89.8,8.4837627
E02003423,83.7,14.32710459
E02003424,86.7,4.577299141
E02003425,77.7,13.41470284
E02003426,88.6,3.08779139
E02003427,77.8,12.16272587
E02003428,88.6,8.553864455
E02003429,87.1,6.033970042
E02003430,83.8,9.585481867
E02003431,81.8,15.58218298
E02003432,84.8,7.486343143
E02003433,88.2,7.166706779
E02003434,84,13.87274095
E02003435,84.8,4.843546855
E02003436,86.7,7.096261167
E02003437,83.4,5.824000945
E02003438,84.9,3.25424776
E02003439,88.6,6.156806894
E02003440,89.9,3.599609876
E02003441,88.7,3.980022028
E02003442,89.1,3.227288826
E02003443,85.2,14.37330832
E02003444,83.3,6.470335442
E02003445,88.7,5.598775349
E02003446,81.7,2.575175824
E02003447,87,8.258124507
E02003448,88.6,3.757445993
E02003449,86.9,4.651801886
E02003450,83.8,6.429617971
E02003451,83.9,10.57571997
E02003452,88.9,3.113883844
E02003453,90.7,2.586032738
E02003454,87.7,5.036155036
E02003455,88,7.932820567
E02003456,83.9,10.17140414
E02003457,91.7,3.118638137
E02003458,88.1,6.699976253
E02003459,91.6,6.820587463
